image_id,dataset,species,split,width,height,aspect_ratio,area
12397,SeaTurtleID2022,loggerhead turtle,train,1124,809,1.3893695920889988,909316
12398,SeaTurtleID2022,loggerhead turtle,train,372,274,1.3576642335766422,101928
12399,SeaTurtleID2022,loggerhead turtle,train,390,427,0.9133489461358314,166530
12400,SeaTurtleID2022,loggerhead turtle,train,371,257,1.443579766536965,95347
12401,SeaTurtleID2022,loggerhead turtle,train,544,359,1.5153203342618384,195296
12402,SeaTurtleID2022,loggerhead turtle,train,94,74,1.2702702702702702,6956
12403,SeaTurtleID2022,loggerhead turtle,train,395,319,1.238244514106583,126005
12404,SeaTurtleID2022,loggerhead turtle,train,646,586,1.1023890784982935,378556
12405,SeaTurtleID2022,loggerhead turtle,train,146,124,1.1774193548387097,18104
12406,SeaTurtleID2022,loggerhead turtle,train,591,521,1.1343570057581573,307911
12407,SeaTurtleID2022,loggerhead turtle,train,431,454,0.9493392070484582,195674
12408,SeaTurtleID2022,loggerhead turtle,train,341,402,0.8482587064676617,137082
12409,SeaTurtleID2022,loggerhead turtle,train,625,555,1.1261261261261262,346875
12410,SeaTurtleID2022,loggerhead turtle,train,96,51,1.8823529411764706,4896
12411,SeaTurtleID2022,loggerhead turtle,train,296,259,1.1428571428571428,76664
12412,SeaTurtleID2022,loggerhead turtle,train,307,273,1.1245421245421245,83811
12413,SeaTurtleID2022,loggerhead turtle,train,409,287,1.4250871080139373,117383
12414,SeaTurtleID2022,loggerhead turtle,train,354,315,1.1238095238095238,111510
12415,SeaTurtleID2022,loggerhead turtle,train,169,144,1.1736111111111112,24336
12416,SeaTurtleID2022,loggerhead turtle,train,602,438,1.3744292237442923,263676
12417,SeaTurtleID2022,loggerhead turtle,train,33,18,1.8333333333333333,594
12418,SeaTurtleID2022,loggerhead turtle,train,41,38,1.0789473684210527,1558
12419,SeaTurtleID2022,loggerhead turtle,train,40,27,1.4814814814814814,1080
12420,SeaTurtleID2022,loggerhead turtle,train,69,49,1.4081632653061225,3381
12421,SeaTurtleID2022,loggerhead turtle,train,104,103,1.0097087378640777,10712
12422,SeaTurtleID2022,loggerhead turtle,train,125,142,0.8802816901408451,17750
12423,SeaTurtleID2022,loggerhead turtle,train,84,67,1.2537313432835822,5628
12424,SeaTurtleID2022,loggerhead turtle,train,99,92,1.076086956521739,9108
12425,SeaTurtleID2022,loggerhead turtle,train,65,54,1.2037037037037037,3510
12426,SeaTurtleID2022,loggerhead turtle,train,72,100,0.72,7200
12427,SeaTurtleID2022,loggerhead turtle,train,89,78,1.141025641025641,6942
12428,SeaTurtleID2022,loggerhead turtle,train,665,499,1.3326653306613228,331835
12429,SeaTurtleID2022,loggerhead turtle,train,221,213,1.0375586854460095,47073
12430,SeaTurtleID2022,loggerhead turtle,train,74,59,1.2542372881355932,4366
12431,SeaTurtleID2022,loggerhead turtle,train,558,534,1.0449438202247192,297972
12432,SeaTurtleID2022,loggerhead turtle,train,88,76,1.1578947368421053,6688
12433,SeaTurtleID2022,loggerhead turtle,train,201,174,1.1551724137931034,34974
12434,SeaTurtleID2022,loggerhead turtle,train,65,51,1.2745098039215685,3315
12435,SeaTurtleID2022,loggerhead turtle,train,55,32,1.71875,1760
12436,SeaTurtleID2022,loggerhead turtle,train,318,249,1.2771084337349397,79182
12437,SeaTurtleID2022,loggerhead turtle,train,408,364,1.120879120879121,148512
12438,SeaTurtleID2022,loggerhead turtle,train,287,275,1.0436363636363637,78925
12439,SeaTurtleID2022,loggerhead turtle,train,82,66,1.2424242424242424,5412
12440,SeaTurtleID2022,loggerhead turtle,train,363,269,1.3494423791821561,97647
12441,SeaTurtleID2022,loggerhead turtle,train,42,38,1.105263157894737,1596
12442,SeaTurtleID2022,loggerhead turtle,train,36,26,1.3846153846153846,936
12443,SeaTurtleID2022,loggerhead turtle,train,263,232,1.1336206896551724,61016
12444,SeaTurtleID2022,loggerhead turtle,train,439,401,1.0947630922693268,176039
12445,SeaTurtleID2022,loggerhead turtle,train,72,63,1.1428571428571428,4536
12446,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12447,SeaTurtleID2022,loggerhead turtle,train,224,166,1.3493975903614457,37184
12448,SeaTurtleID2022,loggerhead turtle,train,186,160,1.1625,29760
12449,SeaTurtleID2022,loggerhead turtle,train,515,361,1.4265927977839334,185915
12450,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12451,SeaTurtleID2022,loggerhead turtle,train,196,171,1.1461988304093567,33516
12452,SeaTurtleID2022,loggerhead turtle,train,90,58,1.5517241379310345,5220
12453,SeaTurtleID2022,loggerhead turtle,train,132,150,0.88,19800
12454,SeaTurtleID2022,loggerhead turtle,train,72,58,1.2413793103448276,4176
12455,SeaTurtleID2022,loggerhead turtle,train,70,30,2.3333333333333335,2100
12456,SeaTurtleID2022,loggerhead turtle,train,197,140,1.4071428571428573,27580
12457,SeaTurtleID2022,loggerhead turtle,train,112,103,1.087378640776699,11536
12458,SeaTurtleID2022,loggerhead turtle,train,86,87,0.9885057471264368,7482
12459,SeaTurtleID2022,loggerhead turtle,train,205,167,1.2275449101796407,34235
12460,SeaTurtleID2022,loggerhead turtle,train,297,246,1.2073170731707317,73062
12461,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12462,SeaTurtleID2022,loggerhead turtle,train,301,181,1.6629834254143647,54481
12463,SeaTurtleID2022,loggerhead turtle,train,94,92,1.0217391304347827,8648
12464,SeaTurtleID2022,loggerhead turtle,train,188,152,1.236842105263158,28576
12465,SeaTurtleID2022,loggerhead turtle,train,271,220,1.231818181818182,59620
12466,SeaTurtleID2022,loggerhead turtle,train,146,122,1.1967213114754098,17812
12467,SeaTurtleID2022,loggerhead turtle,train,109,76,1.4342105263157894,8284
12468,SeaTurtleID2022,loggerhead turtle,train,146,110,1.3272727272727274,16060
12469,SeaTurtleID2022,loggerhead turtle,train,328,230,1.4260869565217391,75440
12470,SeaTurtleID2022,loggerhead turtle,train,514,555,0.9261261261261261,285270
12471,SeaTurtleID2022,loggerhead turtle,train,216,181,1.1933701657458564,39096
12472,SeaTurtleID2022,loggerhead turtle,train,155,176,0.8806818181818182,27280
12473,SeaTurtleID2022,loggerhead turtle,train,174,142,1.2253521126760563,24708
12474,SeaTurtleID2022,loggerhead turtle,train,408,315,1.2952380952380953,128520
12475,SeaTurtleID2022,loggerhead turtle,train,294,222,1.3243243243243243,65268
12476,SeaTurtleID2022,loggerhead turtle,train,536,513,1.0448343079922027,274968
12477,SeaTurtleID2022,loggerhead turtle,train,561,476,1.1785714285714286,267036
12478,SeaTurtleID2022,loggerhead turtle,train,223,184,1.2119565217391304,41032
12479,SeaTurtleID2022,loggerhead turtle,train,288,282,1.0212765957446808,81216
12480,SeaTurtleID2022,loggerhead turtle,train,180,128,1.40625,23040
12481,SeaTurtleID2022,loggerhead turtle,train,240,187,1.2834224598930482,44880
12482,SeaTurtleID2022,loggerhead turtle,train,155,130,1.1923076923076923,20150
12483,SeaTurtleID2022,loggerhead turtle,train,471,377,1.2493368700265253,177567
12484,SeaTurtleID2022,loggerhead turtle,train,454,368,1.233695652173913,167072
12485,SeaTurtleID2022,loggerhead turtle,train,383,495,0.7737373737373737,189585
12486,SeaTurtleID2022,loggerhead turtle,train,162,107,1.514018691588785,17334
12487,SeaTurtleID2022,loggerhead turtle,train,260,169,1.5384615384615385,43940
12488,SeaTurtleID2022,loggerhead turtle,train,349,236,1.478813559322034,82364
12489,SeaTurtleID2022,loggerhead turtle,train,524,490,1.0693877551020408,256760
12490,SeaTurtleID2022,loggerhead turtle,train,196,165,1.187878787878788,32340
12491,SeaTurtleID2022,loggerhead turtle,train,660,722,0.9141274238227147,476520
12492,SeaTurtleID2022,loggerhead turtle,train,203,153,1.326797385620915,31059
12493,SeaTurtleID2022,loggerhead turtle,train,661,486,1.360082304526749,321246
12494,SeaTurtleID2022,loggerhead turtle,train,100,101,0.9900990099009901,10100
12495,SeaTurtleID2022,loggerhead turtle,train,132,86,1.5348837209302326,11352
12496,SeaTurtleID2022,loggerhead turtle,train,212,169,1.2544378698224852,35828
12497,SeaTurtleID2022,loggerhead turtle,train,136,107,1.2710280373831775,14552
12498,SeaTurtleID2022,loggerhead turtle,train,299,347,0.861671469740634,103753
12499,SeaTurtleID2022,loggerhead turtle,train,132,108,1.2222222222222223,14256
12500,SeaTurtleID2022,loggerhead turtle,train,141,106,1.330188679245283,14946
12501,SeaTurtleID2022,loggerhead turtle,train,291,218,1.334862385321101,63438
12502,SeaTurtleID2022,loggerhead turtle,train,259,188,1.377659574468085,48692
12503,SeaTurtleID2022,loggerhead turtle,train,397,326,1.2177914110429449,129422
12504,SeaTurtleID2022,loggerhead turtle,train,58,59,0.9830508474576272,3422
12505,SeaTurtleID2022,loggerhead turtle,train,189,155,1.2193548387096773,29295
12506,SeaTurtleID2022,loggerhead turtle,train,173,150,1.1533333333333333,25950
12507,SeaTurtleID2022,loggerhead turtle,train,114,99,1.1515151515151516,11286
12508,SeaTurtleID2022,loggerhead turtle,train,164,141,1.1631205673758864,23124
12509,SeaTurtleID2022,loggerhead turtle,train,131,109,1.201834862385321,14279
12510,SeaTurtleID2022,loggerhead turtle,train,171,174,0.9827586206896551,29754
12511,SeaTurtleID2022,loggerhead turtle,train,356,331,1.0755287009063443,117836
12512,SeaTurtleID2022,loggerhead turtle,train,118,107,1.102803738317757,12626
12513,SeaTurtleID2022,loggerhead turtle,train,136,130,1.0461538461538462,17680
12514,SeaTurtleID2022,loggerhead turtle,train,88,89,0.9887640449438202,7832
12515,SeaTurtleID2022,loggerhead turtle,train,261,206,1.266990291262136,53766
12516,SeaTurtleID2022,loggerhead turtle,train,99,74,1.337837837837838,7326
12517,SeaTurtleID2022,loggerhead turtle,train,102,82,1.2439024390243902,8364
12518,SeaTurtleID2022,loggerhead turtle,train,182,134,1.3582089552238805,24388
12519,SeaTurtleID2022,loggerhead turtle,train,233,207,1.1256038647342994,48231
12520,SeaTurtleID2022,loggerhead turtle,train,303,224,1.3526785714285714,67872
12521,SeaTurtleID2022,loggerhead turtle,train,185,149,1.2416107382550337,27565
12522,SeaTurtleID2022,loggerhead turtle,train,140,126,1.1111111111111112,17640
12523,SeaTurtleID2022,loggerhead turtle,train,388,275,1.410909090909091,106700
12524,SeaTurtleID2022,loggerhead turtle,train,258,217,1.1889400921658986,55986
12525,SeaTurtleID2022,loggerhead turtle,train,185,228,0.8114035087719298,42180
12526,SeaTurtleID2022,loggerhead turtle,train,190,171,1.1111111111111112,32490
12527,SeaTurtleID2022,loggerhead turtle,train,464,417,1.1127098321342925,193488
12528,SeaTurtleID2022,loggerhead turtle,train,313,349,0.8968481375358166,109237
12529,SeaTurtleID2022,loggerhead turtle,train,216,182,1.1868131868131868,39312
12530,SeaTurtleID2022,loggerhead turtle,train,336,403,0.8337468982630273,135408
12531,SeaTurtleID2022,loggerhead turtle,train,467,385,1.212987012987013,179795
12532,SeaTurtleID2022,loggerhead turtle,train,40,53,0.7547169811320755,2120
12533,SeaTurtleID2022,loggerhead turtle,train,101,113,0.8938053097345132,11413
12534,SeaTurtleID2022,loggerhead turtle,train,418,310,1.3483870967741935,129580
12535,SeaTurtleID2022,loggerhead turtle,train,234,220,1.0636363636363637,51480
12536,SeaTurtleID2022,loggerhead turtle,train,327,376,0.8696808510638298,122952
12537,SeaTurtleID2022,loggerhead turtle,train,116,106,1.0943396226415094,12296
12538,SeaTurtleID2022,loggerhead turtle,train,296,236,1.2542372881355932,69856
12539,SeaTurtleID2022,loggerhead turtle,train,165,151,1.0927152317880795,24915
12540,SeaTurtleID2022,loggerhead turtle,train,463,333,1.3903903903903905,154179
12541,SeaTurtleID2022,loggerhead turtle,train,427,299,1.4280936454849498,127673
12542,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12543,SeaTurtleID2022,loggerhead turtle,train,601,632,0.9509493670886076,379832
12544,SeaTurtleID2022,loggerhead turtle,train,283,280,1.0107142857142857,79240
12545,SeaTurtleID2022,loggerhead turtle,train,304,247,1.2307692307692308,75088
12546,SeaTurtleID2022,loggerhead turtle,train,234,191,1.225130890052356,44694
12547,SeaTurtleID2022,loggerhead turtle,train,249,299,0.8327759197324415,74451
12548,SeaTurtleID2022,loggerhead turtle,train,313,393,0.7964376590330788,123009
12549,SeaTurtleID2022,loggerhead turtle,train,378,508,0.7440944881889764,192024
12550,SeaTurtleID2022,loggerhead turtle,train,347,249,1.393574297188755,86403
12551,SeaTurtleID2022,loggerhead turtle,train,404,332,1.216867469879518,134128
12552,SeaTurtleID2022,loggerhead turtle,train,217,192,1.1302083333333333,41664
12553,SeaTurtleID2022,loggerhead turtle,train,351,243,1.4444444444444444,85293
12554,SeaTurtleID2022,loggerhead turtle,train,233,329,0.7082066869300911,76657
12555,SeaTurtleID2022,loggerhead turtle,train,504,468,1.0769230769230769,235872
12556,SeaTurtleID2022,loggerhead turtle,train,104,102,1.0196078431372548,10608
12557,SeaTurtleID2022,loggerhead turtle,train,45,43,1.0465116279069768,1935
12558,SeaTurtleID2022,loggerhead turtle,train,207,171,1.2105263157894737,35397
12559,SeaTurtleID2022,loggerhead turtle,train,523,431,1.2134570765661252,225413
12560,SeaTurtleID2022,loggerhead turtle,train,151,117,1.2905982905982907,17667
12561,SeaTurtleID2022,loggerhead turtle,train,222,191,1.162303664921466,42402
12562,SeaTurtleID2022,loggerhead turtle,train,214,175,1.2228571428571429,37450
12563,SeaTurtleID2022,loggerhead turtle,train,243,228,1.0657894736842106,55404
12564,SeaTurtleID2022,loggerhead turtle,train,302,228,1.3245614035087718,68856
12565,SeaTurtleID2022,loggerhead turtle,train,33,27,1.2222222222222223,891
12566,SeaTurtleID2022,loggerhead turtle,train,1104,849,1.3003533568904593,937296
12567,SeaTurtleID2022,loggerhead turtle,train,130,117,1.1111111111111112,15210
12568,SeaTurtleID2022,loggerhead turtle,train,185,171,1.0818713450292399,31635
12569,SeaTurtleID2022,loggerhead turtle,train,438,329,1.331306990881459,144102
12570,SeaTurtleID2022,loggerhead turtle,train,177,97,1.824742268041237,17169
12571,SeaTurtleID2022,loggerhead turtle,train,321,261,1.2298850574712643,83781
12572,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12573,SeaTurtleID2022,loggerhead turtle,train,327,275,1.1890909090909092,89925
12574,SeaTurtleID2022,loggerhead turtle,train,39,33,1.1818181818181819,1287
12575,SeaTurtleID2022,loggerhead turtle,train,190,178,1.0674157303370786,33820
12576,SeaTurtleID2022,loggerhead turtle,train,319,225,1.4177777777777778,71775
12577,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12578,SeaTurtleID2022,loggerhead turtle,train,119,129,0.9224806201550387,15351
12579,SeaTurtleID2022,loggerhead turtle,train,377,246,1.532520325203252,92742
12580,SeaTurtleID2022,loggerhead turtle,train,132,138,0.9565217391304348,18216
12581,SeaTurtleID2022,loggerhead turtle,train,76,62,1.2258064516129032,4712
12582,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12583,SeaTurtleID2022,loggerhead turtle,train,78,80,0.975,6240
12584,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12585,SeaTurtleID2022,loggerhead turtle,train,159,154,1.0324675324675325,24486
12586,SeaTurtleID2022,loggerhead turtle,train,407,313,1.3003194888178913,127391
12587,SeaTurtleID2022,loggerhead turtle,train,266,194,1.3711340206185567,51604
12588,SeaTurtleID2022,loggerhead turtle,train,113,90,1.2555555555555555,10170
12589,SeaTurtleID2022,loggerhead turtle,train,196,167,1.1736526946107784,32732
12590,SeaTurtleID2022,loggerhead turtle,train,242,164,1.475609756097561,39688
12591,SeaTurtleID2022,loggerhead turtle,train,43,45,0.9555555555555556,1935
12592,SeaTurtleID2022,loggerhead turtle,train,107,94,1.1382978723404256,10058
12593,SeaTurtleID2022,loggerhead turtle,train,242,275,0.88,66550
12594,SeaTurtleID2022,loggerhead turtle,train,43,26,1.6538461538461537,1118
12595,SeaTurtleID2022,loggerhead turtle,train,65,48,1.3541666666666667,3120
12596,SeaTurtleID2022,loggerhead turtle,train,33,34,0.9705882352941176,1122
12597,SeaTurtleID2022,loggerhead turtle,train,40,27,1.4814814814814814,1080
12598,SeaTurtleID2022,loggerhead turtle,train,33,25,1.32,825
12599,SeaTurtleID2022,loggerhead turtle,train,79,98,0.8061224489795918,7742
12600,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12601,SeaTurtleID2022,loggerhead turtle,train,28,21,1.3333333333333333,588
12602,SeaTurtleID2022,loggerhead turtle,train,213,216,0.9861111111111112,46008
12603,SeaTurtleID2022,loggerhead turtle,train,137,129,1.062015503875969,17673
12604,SeaTurtleID2022,loggerhead turtle,train,159,162,0.9814814814814815,25758
12605,SeaTurtleID2022,loggerhead turtle,train,119,136,0.875,16184
12606,SeaTurtleID2022,loggerhead turtle,train,188,181,1.0386740331491713,34028
12607,SeaTurtleID2022,loggerhead turtle,train,256,216,1.1851851851851851,55296
12608,SeaTurtleID2022,loggerhead turtle,train,266,236,1.1271186440677967,62776
12609,SeaTurtleID2022,loggerhead turtle,train,53,48,1.1041666666666667,2544
12610,SeaTurtleID2022,loggerhead turtle,train,224,230,0.9739130434782609,51520
12611,SeaTurtleID2022,loggerhead turtle,train,168,167,1.0059880239520957,28056
12612,SeaTurtleID2022,loggerhead turtle,train,126,142,0.8873239436619719,17892
12613,SeaTurtleID2022,loggerhead turtle,train,44,34,1.2941176470588236,1496
12614,SeaTurtleID2022,loggerhead turtle,train,163,111,1.4684684684684686,18093
12615,SeaTurtleID2022,loggerhead turtle,train,208,183,1.1366120218579234,38064
12616,SeaTurtleID2022,loggerhead turtle,train,35,28,1.25,980
12617,SeaTurtleID2022,loggerhead turtle,train,43,29,1.4827586206896552,1247
12618,SeaTurtleID2022,loggerhead turtle,train,27,23,1.173913043478261,621
12619,SeaTurtleID2022,loggerhead turtle,train,31,19,1.631578947368421,589
12620,SeaTurtleID2022,loggerhead turtle,train,75,67,1.1194029850746268,5025
12621,SeaTurtleID2022,loggerhead turtle,train,37,32,1.15625,1184
12622,SeaTurtleID2022,loggerhead turtle,train,79,65,1.2153846153846153,5135
12623,SeaTurtleID2022,loggerhead turtle,train,50,52,0.9615384615384616,2600
12624,SeaTurtleID2022,loggerhead turtle,train,41,40,1.025,1640
12625,SeaTurtleID2022,loggerhead turtle,train,64,63,1.0158730158730158,4032
12626,SeaTurtleID2022,loggerhead turtle,train,70,60,1.1666666666666667,4200
12627,SeaTurtleID2022,loggerhead turtle,train,146,113,1.2920353982300885,16498
12628,SeaTurtleID2022,loggerhead turtle,train,121,98,1.2346938775510203,11858
12629,SeaTurtleID2022,loggerhead turtle,train,58,45,1.288888888888889,2610
12630,SeaTurtleID2022,loggerhead turtle,train,63,67,0.9402985074626866,4221
12631,SeaTurtleID2022,loggerhead turtle,train,94,68,1.3823529411764706,6392
12632,SeaTurtleID2022,loggerhead turtle,train,212,172,1.2325581395348837,36464
12633,SeaTurtleID2022,loggerhead turtle,train,69,87,0.7931034482758621,6003
12634,SeaTurtleID2022,loggerhead turtle,train,125,126,0.9920634920634921,15750
